,id1,id2,G,H,I,T,E,B,S,C, ,num_if_res
345,2D1K_A,2D1K_C,0.03076923076923077,0.35384615384615387,0.0,0.1076923076923077,0.15384615384615385,0.03076923076923077,0.07692307692307693,0,0.24615384615384617,65
346,2IVF_A,2IVF_B,0.07960199004975124,0.24378109452736318,0.0,0.1890547263681592,0.13432835820895522,0.004975124378109453,0.09950248756218906,0,0.24875621890547264,201
347,2IVF_C,2IVF_B,0.06,0.12,0.0,0.36,0.1,0.02,0.02,0,0.32,50
348,2IZO_C,2IZO_A,0.046511627906976744,0.13953488372093023,0.0,0.09302325581395349,0.18604651162790697,0.046511627906976744,0.09302325581395349,0,0.3953488372093023,43
349,2IZV_A,2IZV_C,0.0,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0,0.2727272727272727,44
350,2P58_A,2P58_C,0.0,0.918918918918919,0.0,0.02702702702702703,0.0,0.0,0.0,0,0.05405405405405406,37
351,2P58_B,2P58_C,0.04,0.76,0.0,0.06,0.0,0.0,0.0,0,0.14,50
352,2PU9_C,2PU9_A,0.0,0.35,0.0,0.2,0.05,0.075,0.175,0,0.15,40
353,2PU9_B,2PU9_A,0.0,0.2631578947368421,0.0,0.13157894736842105,0.21052631578947367,0.02631578947368421,0.10526315789473684,0,0.2631578947368421,38
354,2QTV_B,2QTV_D,0.2916666666666667,0.2916666666666667,0.0,0.041666666666666664,0.0,0.0,0.20833333333333334,0,0.16666666666666666,24
355,2QTV_B,2QTV_A,0.11764705882352941,0.17647058823529413,0.0,0.17647058823529413,0.08823529411764706,0.014705882352941176,0.08823529411764706,0,0.3382352941176471,68
356,2VE7_D,2VE7_B,0.015306122448979591,0.6020408163265306,0.01020408163265306,0.12755102040816327,0.025510204081632654,0.01020408163265306,0.05612244897959184,0,0.15306122448979592,196
357,2VPG_A,2VPG_B,0.0,0.4857142857142857,0.0,0.08571428571428572,0.17142857142857143,0.0,0.0,0,0.2571428571428571,35
358,2VPZ_A,2VPZ_B,0.07142857142857142,0.32142857142857145,0.0,0.19047619047619047,0.11904761904761904,0.011904761904761904,0.047619047619047616,0,0.23809523809523808,84
359,2VPZ_F,2VPZ_G,0.045454545454545456,0.13636363636363635,0.0,0.17045454545454544,0.14772727272727273,0.0,0.17045454545454544,0,0.32954545454545453,88
360,2WZP_H,2WZP_P,0.041666666666666664,0.08333333333333333,0.0,0.1875,0.125,0.10416666666666667,0.1875,0,0.2708333333333333,48
361,2WZP_Q,2WZP_R,0.09523809523809523,0.0,0.0,0.07142857142857142,0.42857142857142855,0.023809523809523808,0.11904761904761904,0,0.2619047619047619,42
362,3BOW_C,3BOW_B,0.0,0.782608695652174,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0,0.08695652173913043,23
363,3CI0_I,3CI0_J,0.0,0.3611111111111111,0.0,0.08333333333333333,0.3888888888888889,0.0,0.05555555555555555,0,0.1111111111111111,36
364,3CI0_K,3CI0_J,0.04938271604938271,0.2345679012345679,0.0,0.06172839506172839,0.13580246913580246,0.024691358024691357,0.1728395061728395,0,0.32098765432098764,81
365,3DCG_E,3DCG_D,0.0,0.5882352941176471,0.0,0.058823529411764705,0.0,0.0,0.0,0,0.35294117647058826,34
366,3NMU_F,3NMU_A,0.05952380952380952,0.40476190476190477,0.0,0.17857142857142858,0.08333333333333333,0.0,0.10714285714285714,0,0.16666666666666666,84
367,3NMU_C,3NMU_B,0.0,0.68,0.0,0.12,0.0,0.0,0.12,0,0.08,25
368,3OVU_C,3OVU_B,0.08571428571428572,0.4857142857142857,0.0,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.05714285714285714,0,0.11428571428571428,35
369,3OVU_C,3OVU_A,0.0,0.6122448979591837,0.0,0.14285714285714285,0.0,0.0,0.04081632653061224,0,0.20408163265306123,49
370,3R45_A,3R45_C,0.0,0.6206896551724138,0.0,0.08620689655172414,0.1206896551724138,0.017241379310344827,0.034482758620689655,0,0.1206896551724138,58
371,3RFZ_D,3RFZ_E,0.029585798816568046,0.011834319526627219,0.0,0.13609467455621302,0.47337278106508873,0.005917159763313609,0.13609467455621302,0,0.20710059171597633,169
372,3T5V_B,3T5V_C,0.0,0.5340909090909091,0.022727272727272728,0.07954545454545454,0.0,0.022727272727272728,0.03409090909090909,0,0.3068181818181818,88
373,3TIX_B,3TIX_A,0.05263157894736842,0.5,0.0,0.09649122807017543,0.09649122807017543,0.0,0.06140350877192982,0,0.19298245614035087,114
374,3TJZ_C,3TJZ_B,0.0,0.6463414634146342,0.0,0.06097560975609756,0.10975609756097561,0.0,0.04878048780487805,0,0.13414634146341464,82
375,3TJZ_A,3TJZ_B,0.15384615384615385,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,0.0,0.10256410256410256,0,0.1282051282051282,39
376,3TU5_A,3TU5_B,0.07936507936507936,0.3492063492063492,0.0,0.14285714285714285,0.12698412698412698,0.031746031746031744,0.09523809523809523,0,0.1746031746031746,63
377,3U52_A,3U52_E,0.02040816326530612,0.16326530612244897,0.030612244897959183,0.24489795918367346,0.17346938775510204,0.030612244897959183,0.07142857142857142,0,0.2653061224489796,98
378,3V5W_A,3V5W_B,0.0,0.02127659574468085,0.0,0.23404255319148937,0.2765957446808511,0.0,0.1702127659574468,0,0.2978723404255319,47
379,3W1S_A,3W1S_C,0.0,0.4,0.0,0.125,0.05,0.1,0.1,0,0.225,40
380,3W1S_A,3W1S_B,0.0425531914893617,0.46808510638297873,0.0,0.0851063829787234,0.2127659574468085,0.0,0.02127659574468085,0,0.1702127659574468,47
381,3WYG_D,3WYG_C,0.0,0.6190476190476191,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0,0.23809523809523808,42
382,3ZKJ_E,3ZKJ_D,0.0,0.6153846153846154,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0,0.23076923076923078,39
383,4B0M_M,4B0M_B,0.020618556701030927,0.0,0.0,0.030927835051546393,0.6082474226804123,0.030927835051546393,0.061855670103092786,0,0.24742268041237114,97
384,4BV4_R,4BV4_M,0.0,0.0,0.0,0.14285714285714285,0.4523809523809524,0.0,0.16666666666666666,0,0.23809523809523808,42
385,4GIZ_C,4GIZ_B,0.0,0.32,0.0,0.24,0.08,0.08,0.08,0,0.2,25
386,4GIZ_D,4GIZ_B,0.0,0.5,0.0,0.1590909090909091,0.1590909090909091,0.022727272727272728,0.0,0,0.1590909090909091,44
387,4GQB_B,4GQB_A,0.05555555555555555,0.046296296296296294,0.0,0.1574074074074074,0.1111111111111111,0.009259259259259259,0.2777777777777778,0,0.3425925925925926,108
388,4H62_Q,4H62_K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20
389,4H62_V,4H62_Q,0.0,0.8148148148148148,0.0,0.1111111111111111,0.0,0.0,0.0,0,0.07407407407407407,27
390,4HI0_A,4HI0_E,0.07894736842105263,0.3157894736842105,0.0,0.10526315789473684,0.0,0.0,0.18421052631578946,0,0.3157894736842105,38
391,4HI0_A,4HI0_B,0.0410958904109589,0.3287671232876712,0.0410958904109589,0.1232876712328767,0.273972602739726,0.0,0.0821917808219178,0,0.1095890410958904,73
392,4I6J_A,4I6J_B,0.025,0.26666666666666666,0.0,0.06666666666666667,0.15,0.03333333333333333,0.16666666666666666,0,0.2916666666666667,120
393,4II2_B,4II2_A,0.06666666666666667,0.10666666666666667,0.0,0.06666666666666667,0.3333333333333333,0.013333333333333334,0.08,0,0.3333333333333333,75
394,4KP3_B,4KP3_F,0.0625,0.40625,0.0,0.0,0.125,0.0,0.0625,0,0.34375,32
395,4KP3_A,4KP3_C,0.07692307692307693,0.6410256410256411,0.0,0.0,0.0,0.0,0.05128205128205128,0,0.23076923076923078,39
396,4OWT_A,4OWT_C,0.015151515151515152,0.5151515151515151,0.0,0.06060606060606061,0.07575757575757576,0.0,0.12121212121212122,0,0.21212121212121213,66
397,4OWT_B,4OWT_A,0.0,0.3333333333333333,0.0,0.09090909090909091,0.21212121212121213,0.06060606060606061,0.09090909090909091,0,0.21212121212121213,33
398,4PKG_A,4PKG_G,0.07142857142857142,0.3412698412698413,0.015873015873015872,0.11904761904761904,0.09523809523809523,0.0,0.07142857142857142,0,0.2857142857142857,126
399,4PSW_C,4PSW_A,0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.2222222222222222,0,0.3611111111111111,36
400,4PSW_C,4PSW_B,0.0,0.41304347826086957,0.0,0.13043478260869565,0.15217391304347827,0.0,0.06521739130434782,0,0.2391304347826087,46
401,4U4C_B,4U4C_A,0.05813953488372093,0.3023255813953488,0.0,0.11627906976744186,0.16279069767441862,0.0,0.09302325581395349,0,0.26744186046511625,86
402,4U4C_A,4U4C_B,0.05813953488372093,0.3023255813953488,0.0,0.11627906976744186,0.16279069767441862,0.0,0.09302325581395349,0,0.26744186046511625,86
403,4UEL_B,4UEL_A,0.0,0.1111111111111111,0.0,0.08888888888888889,0.3333333333333333,0.044444444444444446,0.0,0,0.4222222222222222,45
404,4UEL_A,4UEL_C,0.047058823529411764,0.611764705882353,0.0,0.08235294117647059,0.0,0.023529411764705882,0.047058823529411764,0,0.18823529411764706,85
405,4W4L_B,4W4L_A,0.009708737864077669,0.7475728155339806,0.0,0.009708737864077669,0.0,0.0,0.07766990291262135,0,0.1553398058252427,103
406,4W4L_B,4W4L_C,0.0821917808219178,0.3561643835616438,0.0,0.1232876712328767,0.1643835616438356,0.0,0.0410958904109589,0,0.2328767123287671,73
407,5AWW_Y,5AWW_G,0.0,0.6373626373626373,0.0,0.054945054945054944,0.0,0.01098901098901099,0.10989010989010989,0,0.18681318681318682,91
408,5AWW_Y,5AWW_E,0.0,0.8205128205128205,0.0,0.05128205128205128,0.038461538461538464,0.01282051282051282,0.01282051282051282,0,0.0641025641025641,78
409,5EXE_B,5EXE_C,0.061946902654867256,0.20353982300884957,0.0,0.23893805309734514,0.04424778761061947,0.017699115044247787,0.10619469026548672,0,0.3274336283185841,113
410,5EXE_B,5EXE_A,0.0273972602739726,0.3287671232876712,0.0,0.2465753424657534,0.1095890410958904,0.0,0.0958904109589041,0,0.1917808219178082,73
411,5FQ8_B,5FQ8_G,0.13513513513513514,0.0,0.0,0.13513513513513514,0.40540540540540543,0.0,0.02702702702702703,0,0.2972972972972973,37
412,5FQ8_D,5FQ8_E,0.16666666666666666,0.0,0.0,0.09090909090909091,0.19696969696969696,0.030303030303030304,0.07575757575757576,0,0.4393939393939394,66
413,5FQD_F,5FQD_E,0.06666666666666667,0.0,0.0,0.16666666666666666,0.5,0.0,0.03333333333333333,0,0.23333333333333334,30
414,5FQD_B,5FQD_A,0.10810810810810811,0.09009009009009009,0.0,0.15315315315315314,0.23423423423423423,0.02702702702702703,0.13513513513513514,0,0.25225225225225223,111
415,5H6Q_B,5H6Q_A,0.0,0.8155339805825242,0.0,0.05825242718446602,0.0,0.0,0.038834951456310676,0,0.08737864077669903,103
416,5IJ7_F,5IJ7_B,0.0,0.13194444444444445,0.0,0.1527777777777778,0.3402777777777778,0.0,0.09027777777777778,0,0.2847222222222222,144
417,5L9W_A,5L9W_C,0.061224489795918366,0.1360544217687075,0.013605442176870748,0.10884353741496598,0.2789115646258503,0.013605442176870748,0.1360544217687075,0,0.25170068027210885,147
418,5LQF_A,5LQF_C,0.0,0.1388888888888889,0.0,0.16666666666666666,0.2777777777777778,0.0,0.1388888888888889,0,0.2777777777777778,36
419,5LQF_D,5LQF_E,0.0,0.46153846153846156,0.0,0.21153846153846154,0.057692307692307696,0.0,0.057692307692307696,0,0.21153846153846154,52
420,5T70_G,5T70_A,0.045454545454545456,0.2727272727272727,0.0,0.22727272727272727,0.11363636363636363,0.045454545454545456,0.13636363636363635,0,0.1590909090909091,44
421,5X3X_m,5X3X_q,0.0,0.7025316455696202,0.0,0.056962025316455694,0.0,0.012658227848101266,0.12025316455696203,0,0.10759493670886076,158
422,1AWC_A,1AWC_B,0.0,0.39285714285714285,0.0,0.35714285714285715,0.0,0.0,0.10714285714285714,0,0.14285714285714285,28
423,1BH9_A,1BH9_B,0.0,0.7222222222222222,0.0,0.027777777777777776,0.0,0.0,0.06944444444444445,0,0.18055555555555555,72
424,1BML_B,1BML_D,0.06896551724137931,0.011494252873563218,0.0,0.19540229885057472,0.21839080459770116,0.034482758620689655,0.21839080459770116,0,0.25287356321839083,87
425,1BOU_B,1BOU_A,0.056074766355140186,0.38317757009345793,0.0,0.1308411214953271,0.018691588785046728,0.028037383177570093,0.17757009345794392,0,0.205607476635514,107
426,1C9B_N,1C9B_M,0.0,0.34375,0.0,0.25,0.0,0.0,0.0625,0,0.34375,32
427,1CCW_C,1CCW_D,0.0,0.27586206896551724,0.0,0.20689655172413793,0.05172413793103448,0.0,0.2413793103448276,0,0.22413793103448276,58
428,1CI6_A,1CI6_B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,45
429,1D2Z_A,1D2Z_B,0.11904761904761904,0.30952380952380953,0.14285714285714285,0.11904761904761904,0.0,0.0,0.07142857142857142,0,0.23809523809523808,42
430,1DCE_B,1DCE_A,0.075,0.35833333333333334,0.0,0.15,0.03333333333333333,0.025,0.10833333333333334,0,0.25,120
431,1DML_F,1DML_E,0.0,0.26153846153846155,0.0,0.06153846153846154,0.35384615384615387,0.0,0.13846153846153847,0,0.18461538461538463,65
432,1DOW_B,1DOW_A,0.0,0.8,0.0,0.10909090909090909,0.0,0.0,0.0,0,0.09090909090909091,55
433,1DS6_A,1DS6_B,0.1016949152542373,0.2542372881355932,0.01694915254237288,0.15254237288135594,0.13559322033898305,0.0,0.03389830508474576,0,0.3050847457627119,59
434,1EM8_D,1EM8_C,0.0,0.5294117647058824,0.0,0.11764705882352941,0.029411764705882353,0.0,0.14705882352941177,0,0.17647058823529413,34
435,1ES7_A,1ES7_B,0.047619047619047616,0.19047619047619047,0.0,0.11904761904761904,0.21428571428571427,0.023809523809523808,0.14285714285714285,0,0.2619047619047619,42
436,1EXB_A,1EXB_E,0.05,0.6,0.0,0.2,0.05,0.0,0.0,0,0.1,20
437,1F3U_E,1F3U_F,0.02040816326530612,0.05102040816326531,0.0,0.061224489795918366,0.6632653061224489,0.01020408163265306,0.061224489795918366,0,0.1326530612244898,98
438,1FM0_E,1FM0_D,0.0,0.27906976744186046,0.0,0.023255813953488372,0.3953488372093023,0.0,0.023255813953488372,0,0.27906976744186046,43
439,1FOE_B,1FOE_A,0.05555555555555555,0.375,0.0,0.19444444444444445,0.125,0.0,0.06944444444444445,0,0.18055555555555555,72
440,1FS0_G,1FS0_E,0.0,0.5045871559633027,0.0,0.01834862385321101,0.22018348623853212,0.009174311926605505,0.08256880733944955,0,0.1651376146788991,109
441,1FXK_A,1FXK_C,0.0,0.3448275862068966,0.0,0.06896551724137931,0.4827586206896552,0.0,0.0,0,0.10344827586206896,29
442,1FYH_A,1FYH_B,0.0851063829787234,0.1276595744680851,0.0,0.19148936170212766,0.14893617021276595,0.0,0.2127659574468085,0,0.23404255319148937,47
443,1G1X_C,1G1X_A,0.0,0.18181818181818182,0.0,0.12121212121212122,0.15151515151515152,0.0,0.15151515151515152,0,0.3939393939393939,33
444,1G4U_R,1G4U_S,0.20408163265306123,0.30612244897959184,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0,0.20408163265306123,49
445,1G8K_B,1G8K_A,0.08602150537634409,0.10752688172043011,0.010752688172043012,0.16129032258064516,0.10752688172043011,0.043010752688172046,0.16129032258064516,0,0.3225806451612903,93
446,1GHQ_B,1GHQ_A,0.0,0.23809523809523808,0.0,0.19047619047619047,0.2857142857142857,0.0,0.14285714285714285,0,0.14285714285714285,21
447,1GL4_B,1GL4_A,0.02,0.0,0.0,0.12,0.62,0.02,0.08,0,0.14,50
448,1GNG_A,1GNG_X,0.0,0.6052631578947368,0.0,0.07894736842105263,0.0,0.0,0.07894736842105263,0,0.23684210526315788,38
449,1GO3_E,1GO3_F,0.0,0.3522727272727273,0.0,0.09090909090909091,0.38636363636363635,0.0,0.06818181818181818,0,0.10227272727272728,88
450,1GO4_B,1GO4_F,0.0,0.22388059701492538,0.0,0.11940298507462686,0.4626865671641791,0.0,0.04477611940298507,0,0.14925373134328357,67
451,1GVN_D,1GVN_C,0.09523809523809523,0.6349206349206349,0.0,0.12698412698412698,0.0,0.0,0.0,0,0.14285714285714285,63
452,1GZS_A,1GZS_B,0.07792207792207792,0.35064935064935066,0.0,0.18181818181818182,0.11688311688311688,0.0,0.09090909090909091,0,0.18181818181818182,77
453,1H2S_B,1H2S_A,0.0,0.8780487804878049,0.024390243902439025,0.024390243902439025,0.0,0.0,0.024390243902439025,0,0.04878048780487805,41
454,1H3O_B,1H3O_A,0.0,0.6388888888888888,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.0,0.041666666666666664,0,0.18055555555555555,72
455,1H59_A,1H59_B,0.0,0.4782608695652174,0.0,0.08695652173913043,0.08695652173913043,0.0,0.08695652173913043,0,0.2608695652173913,23
456,1H9D_C,1H9D_D,0.0,0.03225806451612903,0.0,0.14516129032258066,0.41935483870967744,0.0,0.20967741935483872,0,0.1935483870967742,62
457,1HFE_S,1HFE_L,0.12578616352201258,0.3836477987421384,0.025157232704402517,0.1320754716981132,0.0,0.025157232704402517,0.06289308176100629,0,0.24528301886792453,159
458,1I1R_A,1I1R_B,0.14814814814814814,0.4074074074074074,0.0,0.25925925925925924,0.037037037037037035,0.0,0.037037037037037035,0,0.1111111111111111,27
459,1I4D_D,1I4D_A,0.1,0.55,0.0,0.125,0.15,0.0,0.0,0,0.075,40
460,1I7Q_D,1I7Q_C,0.012658227848101266,0.379746835443038,0.0,0.10126582278481013,0.25316455696202533,0.012658227848101266,0.1518987341772152,0,0.08860759493670886,79
461,1I7W_D,1I7W_C,0.02727272727272727,0.6090909090909091,0.0,0.09090909090909091,0.0,0.01818181818181818,0.045454545454545456,0,0.20909090909090908,110
462,1IAR_A,1IAR_B,0.0967741935483871,0.5806451612903226,0.0,0.12903225806451613,0.0,0.0,0.06451612903225806,0,0.12903225806451613,31
463,1IK9_C,1IK9_A,0.0,0.6086956521739131,0.0,0.0,0.0,0.043478260869565216,0.13043478260869565,0,0.21739130434782608,23
464,1IS8_H,1IS8_S,0.0,0.3333333333333333,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0,0.13333333333333333,15
465,1J2J_A,1J2J_B,0.25,0.4166666666666667,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0,0.08333333333333333,24
466,1JMU_I,1JMU_F,0.023255813953488372,0.26744186046511625,0.0,0.19767441860465115,0.11627906976744186,0.05813953488372093,0.06976744186046512,0,0.26744186046511625,86
467,1JNR_A,1JNR_B,0.05027932960893855,0.2737430167597765,0.0,0.2011173184357542,0.09497206703910614,0.0111731843575419,0.0893854748603352,0,0.27932960893854747,179
468,1JQL_A,1JQL_B,0.0,0.19047619047619047,0.0,0.09523809523809523,0.16666666666666666,0.023809523809523808,0.19047619047619047,0,0.3333333333333333,42
469,1JR3_E,1JR3_B,0.0,0.550561797752809,0.0,0.16853932584269662,0.033707865168539325,0.0,0.06741573033707865,0,0.1797752808988764,89
470,1KA9_H,1KA9_F,0.043478260869565216,0.2463768115942029,0.0,0.10144927536231885,0.21739130434782608,0.0,0.2028985507246377,0,0.18840579710144928,69
471,1KKM_I,1KKM_A,0.0,0.4642857142857143,0.0,0.14285714285714285,0.0,0.0,0.10714285714285714,0,0.2857142857142857,28
472,1KMI_Y,1KMI_Z,0.0,0.5813953488372093,0.0,0.046511627906976744,0.09302325581395349,0.0,0.06976744186046512,0,0.20930232558139536,43
473,1KXP_A,1KXP_D,0.05128205128205128,0.4230769230769231,0.0,0.15384615384615385,0.05128205128205128,0.0,0.08974358974358974,0,0.23076923076923078,78
474,1L0O_C,1L0O_B,0.06060606060606061,0.6666666666666666,0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0,0.18181818181818182,33
475,1LDJ_A,1LDJ_B,0.05660377358490566,0.19811320754716982,0.0,0.09433962264150944,0.27358490566037735,0.0,0.1320754716981132,0,0.24528301886792453,106
476,1LRW_A,1LRW_B,0.1134020618556701,0.17525773195876287,0.0,0.15463917525773196,0.1134020618556701,0.010309278350515464,0.05154639175257732,0,0.38144329896907214,97
477,1LTS_C,1LTS_E,0.08,0.64,0.0,0.04,0.0,0.0,0.0,0,0.24,25
478,1M1E_A,1M1E_B,0.02702702702702703,0.47297297297297297,0.0,0.13513513513513514,0.0,0.0,0.0945945945945946,0,0.2702702702702703,74
479,1MNM_C,1MNM_B,0.03225806451612903,0.3225806451612903,0.0,0.06451612903225806,0.3225806451612903,0.0,0.06451612903225806,0,0.1935483870967742,31
480,1MQS_A,1MQS_B,0.02,0.5,0.0,0.12,0.12,0.02,0.02,0,0.2,50
481,1N2D_C,1N2D_A,0.017543859649122806,0.7192982456140351,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0,0.15789473684210525,57
482,1NBW_B,1NBW_A,0.030303030303030304,0.30303030303030304,0.0,0.21212121212121213,0.030303030303030304,0.0,0.21212121212121213,0,0.21212121212121213,33
483,1NF3_B,1NF3_D,0.07407407407407407,0.18518518518518517,0.0,0.1111111111111111,0.4074074074074074,0.018518518518518517,0.037037037037037035,0,0.16666666666666666,54
484,1NPE_B,1NPE_A,0.0,0.0,0.0,0.23529411764705882,0.3333333333333333,0.0,0.13725490196078433,0,0.29411764705882354,51
485,1O6O_C,1O6O_E,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.11764705882352941,0,0.29411764705882354,17
486,1OF5_A,1OF5_B,0.041666666666666664,0.0,0.0,0.09722222222222222,0.7222222222222222,0.0,0.013888888888888888,0,0.125,72
487,1OFH_A,1OFH_G,0.0,0.4230769230769231,0.0,0.038461538461538464,0.07692307692307693,0.0,0.19230769230769232,0,0.2692307692307692,26
488,1OQE_I,1OQE_Q,0.037037037037037035,0.0,0.0,0.25925925925925924,0.2962962962962963,0.0,0.14814814814814814,0,0.25925925925925924,27
489,1OR7_F,1OR7_B,0.00909090909090909,0.7818181818181819,0.0,0.03636363636363636,0.03636363636363636,0.0,0.03636363636363636,0,0.1,110
490,1OTC_A,1OTC_B,0.08333333333333333,0.125,0.025,0.125,0.26666666666666666,0.016666666666666666,0.16666666666666666,0,0.19166666666666668,120
491,1OW3_B,1OW3_A,0.09259259259259259,0.4444444444444444,0.037037037037037035,0.12962962962962962,0.018518518518518517,0.0,0.09259259259259259,0,0.18518518518518517,54
492,1P3Q_V,1P3Q_R,0.0,0.46153846153846156,0.0,0.15384615384615385,0.23076923076923078,0.0,0.0,0,0.15384615384615385,26
493,1PBY_C,1PBY_A,0.0743801652892562,0.11570247933884298,0.0,0.19008264462809918,0.09917355371900827,0.008264462809917356,0.24793388429752067,0,0.2644628099173554,121
494,1PG5_A,1PG5_B,0.08108108108108109,0.24324324324324326,0.0,0.2972972972972973,0.10810810810810811,0.05405405405405406,0.08108108108108109,0,0.13513513513513514,37
495,1PXV_B,1PXV_D,0.01818181818181818,0.05454545454545454,0.0,0.10909090909090909,0.4,0.05454545454545454,0.14545454545454545,0,0.21818181818181817,55
496,1QGK_B,1QGK_A,0.03896103896103896,0.7792207792207793,0.0,0.06493506493506493,0.0,0.0,0.025974025974025976,0,0.09090909090909091,77
497,1QS0_A,1QS0_B,0.02564102564102564,0.4358974358974359,0.038461538461538464,0.1794871794871795,0.02564102564102564,0.0,0.16666666666666666,0,0.1282051282051282,78
498,1QZ7_A,1QZ7_B,0.0,0.8148148148148148,0.0,0.07407407407407407,0.0,0.0,0.0,0,0.1111111111111111,27
499,1R0R_I,1R0R_E,0.0,0.21568627450980393,0.0,0.058823529411764705,0.19607843137254902,0.0196078431372549,0.21568627450980393,0,0.29411764705882354,51
500,1R4A_A,1R4A_E,0.21739130434782608,0.4782608695652174,0.0,0.043478260869565216,0.08695652173913043,0.0,0.17391304347826086,0,0.0,23
501,1R6O_B,1R6O_D,0.0,0.43636363636363634,0.0,0.05454545454545454,0.10909090909090909,0.0,0.03636363636363636,0,0.36363636363636365,55
502,1RP3_F,1RP3_E,0.0,0.8481012658227848,0.05063291139240506,0.02531645569620253,0.0,0.0,0.02531645569620253,0,0.05063291139240506,79
503,1S64_F,1S64_E,0.09022556390977443,0.37593984962406013,0.0,0.14285714285714285,0.03007518796992481,0.007518796992481203,0.12781954887218044,0,0.22556390977443608,133
504,1S6V_B,1S6V_C,0.0,0.6470588235294118,0.0,0.11764705882352941,0.0,0.0,0.0,0,0.23529411764705882,17
505,1S70_A,1S70_B,0.0,0.21367521367521367,0.02564102564102564,0.23931623931623933,0.10256410256410256,0.017094017094017096,0.1282051282051282,0,0.27350427350427353,117
506,1SKR_B,1SKR_A,0.037037037037037035,0.14814814814814814,0.0,0.1111111111111111,0.24074074074074073,0.05555555555555555,0.07407407407407407,0,0.3333333333333333,54
507,1SQ2_L,1SQ2_N,0.13157894736842105,0.07894736842105263,0.0,0.34210526315789475,0.05263157894736842,0.05263157894736842,0.13157894736842105,0,0.21052631578947367,38
508,1T0F_A,1T0F_C,0.1111111111111111,0.37037037037037035,0.0,0.05555555555555555,0.09259259259259259,0.018518518518518517,0.07407407407407407,0,0.2777777777777778,54
509,1T0P_A,1T0P_B,0.0,0.0,0.0,0.12903225806451613,0.3870967741935484,0.06451612903225806,0.12903225806451613,0,0.2903225806451613,31
510,1T6G_D,1T6G_B,0.0,0.07142857142857142,0.0,0.19642857142857142,0.375,0.0,0.16071428571428573,0,0.19642857142857142,56
511,1TH8_B,1TH8_A,0.0,0.6739130434782609,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0,0.15217391304347827,46
512,1TII_C,1TII_E,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0.25,16
513,1TTW_A,1TTW_B,0.0,0.23809523809523808,0.0,0.16666666666666666,0.2619047619047619,0.0,0.023809523809523808,0,0.30952380952380953,42
514,1U2G_B,1U2G_C,0.1111111111111111,0.4666666666666667,0.0,0.28888888888888886,0.0,0.0,0.1111111111111111,0,0.022222222222222223,45
515,1UB4_A,1UB4_C,0.0,0.3088235294117647,0.0,0.1323529411764706,0.1323529411764706,0.0,0.0,0,0.4264705882352941,68
516,1UNL_A,1UNL_D,0.013333333333333334,0.48,0.0,0.10666666666666667,0.08,0.0,0.14666666666666667,0,0.17333333333333334,75
517,1VG9_B,1VG9_A,0.08888888888888889,0.2222222222222222,0.0,0.26666666666666666,0.08888888888888889,0.0,0.08888888888888889,0,0.24444444444444444,45
518,1WTH_A,1WTH_D,0.08,0.06,0.0,0.08,0.14,0.06,0.22,0,0.36,50
519,1WUI_L,1WUI_S,0.07608695652173914,0.23369565217391305,0.021739130434782608,0.20108695652173914,0.07608695652173914,0.043478260869565216,0.13043478260869565,0,0.21739130434782608,184
520,1WVE_A,1WVE_C,0.125,0.23214285714285715,0.03571428571428571,0.2857142857142857,0.05357142857142857,0.0,0.05357142857142857,0,0.21428571428571427,56
521,1WWW_V,1WWW_Y,0.02702702702702703,0.08108108108108109,0.0,0.02702702702702703,0.35135135135135137,0.0,0.13513513513513514,0,0.3783783783783784,37
522,1WYW_A,1WYW_B,0.041666666666666664,0.3333333333333333,0.0,0.125,0.3333333333333333,0.0,0.041666666666666664,0,0.125,48
523,1X3Z_B,1X3Z_A,0.021739130434782608,0.8695652173913043,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0,0.06521739130434782,46
524,1XDT_R,1XDT_T,0.05263157894736842,0.0,0.0,0.14035087719298245,0.47368421052631576,0.03508771929824561,0.08771929824561403,0,0.21052631578947367,57
525,1XOU_A,1XOU_B,0.0,0.9101123595505618,0.0,0.033707865168539325,0.0,0.0,0.0,0,0.056179775280898875,89
